date,time,temperature_F,humidity_%,pressure_in,condition
31/10/2024,6:00 AM,75 °F,100%,29.73 in,Fair
31/10/2024,6:30 AM,75 °F,100%,29.73 in,Fair
31/10/2024,7:00 AM,77 °F,94%,29.76 in,Fair
31/10/2024,7:30 AM,79 °F,89%,29.76 in,Fair
31/10/2024,8:00 AM,81 °F,89%,29.76 in,Fair
31/10/2024,8:30 AM,82 °F,84%,29.76 in,Fair
31/10/2024,9:00 AM,84 °F,74%,29.79 in,Fair
31/10/2024,9:30 AM,86 °F,74%,29.79 in,Fair
31/10/2024,10:00 AM,86 °F,70%,29.76 in,Fair
31/10/2024,10:30 AM,88 °F,66%,29.76 in,Fair
31/10/2024,11:00 AM,88 °F,62%,29.76 in,Partly Cloudy
31/10/2024,11:30 AM,90 °F,62%,29.73 in,Partly Cloudy
31/10/2024,12:00 PM,90 °F,59%,29.73 in,Partly Cloudy
31/10/2024,12:30 PM,91 °F,59%,29.70 in,Partly Cloudy
31/10/2024,1:00 PM,90 °F,62%,29.70 in,Showers in the Vicinity
31/10/2024,1:30 PM,90 °F,62%,29.67 in,Showers in the Vicinity
31/10/2024,2:00 PM,91 °F,59%,29.67 in,Partly Cloudy
31/10/2024,2:30 PM,91 °F,59%,29.64 in,Showers in the Vicinity
31/10/2024,3:00 PM,81 °F,89%,29.64 in,Light Rain
31/10/2024,3:30 PM,86 °F,74%,29.61 in,Partly Cloudy
31/10/2024,4:00 PM,86 °F,74%,29.64 in,Partly Cloudy
31/10/2024,4:30 PM,86 °F,70%,29.64 in,Partly Cloudy
31/10/2024,5:00 PM,86 °F,70%,29.64 in,Partly Cloudy
31/10/2024,5:30 PM,82 °F,79%,29.64 in,Partly Cloudy
31/10/2024,6:00 PM,82 °F,79%,29.67 in,Partly Cloudy
31/10/2024,6:30 PM,81 °F,84%,29.67 in,Partly Cloudy
31/10/2024,7:00 PM,81 °F,84%,29.70 in,Fair
31/10/2024,7:30 PM,81 °F,84%,29.70 in,Fair
31/10/2024,8:00 PM,81 °F,84%,29.73 in,Fair
31/10/2024,8:30 PM,81 °F,84%,29.73 in,Fair
31/10/2024,9:00 PM,79 °F,94%,29.73 in,Fair
31/10/2024,9:30 PM,81 °F,84%,29.73 in,Fair
31/10/2024,10:00 PM,79 °F,94%,29.76 in,Fair
31/10/2024,10:30 PM,79 °F,89%,29.76 in,Fair
31/10/2024,11:00 PM,79 °F,89%,29.76 in,Fair
31/10/2024,11:30 PM,79 °F,89%,29.76 in,Fair
1/11/2024,12:00 AM,79 °F,89%,29.76 in,Partly Cloudy
1/11/2024,12:30 AM,77 °F,94%,29.73 in,Partly Cloudy
1/11/2024,1:00 AM,77 °F,94%,29.73 in,Partly Cloudy
1/11/2024,1:30 AM,77 °F,94%,29.73 in,Partly Cloudy
1/11/2024,2:00 AM,77 °F,94%,29.73 in,Partly Cloudy
1/11/2024,2:30 AM,77 °F,94%,29.70 in,Fair
1/11/2024,3:00 AM,77 °F,94%,29.70 in,Fair
1/11/2024,3:30 AM,77 °F,94%,29.70 in,Fair
1/11/2024,4:00 AM,77 °F,94%,29.70 in,Fair
1/11/2024,4:30 AM,75 °F,100%,29.70 in,Fair
1/11/2024,5:00 AM,75 °F,100%,29.70 in,Fair
1/11/2024,5:30 AM,75 °F,100%,29.73 in,Fair
1/11/2024,6:00 AM,75 °F,100%,29.73 in,Fair
1/11/2024,6:30 AM,75 °F,94%,29.73 in,Fair
1/11/2024,7:00 AM,77 °F,94%,29.76 in,Fair
1/11/2024,7:30 AM,81 °F,84%,29.76 in,Fair
1/11/2024,8:00 AM,82 °F,84%,29.76 in,Fair
1/11/2024,8:30 AM,84 °F,79%,29.79 in,Fair
1/11/2024,9:00 AM,86 °F,70%,29.79 in,Fair
1/11/2024,9:30 AM,88 °F,66%,29.79 in,Fair
1/11/2024,10:00 AM,88 °F,62%,29.79 in,Fair
1/11/2024,10:30 AM,90 °F,59%,29.79 in,Partly Cloudy
1/11/2024,11:00 AM,90 °F,59%,29.79 in,Partly Cloudy
1/11/2024,11:30 AM,90 °F,59%,29.76 in,Partly Cloudy
1/11/2024,12:00 PM,91 °F,55%,29.73 in,Showers in the Vicinity
1/11/2024,12:30 PM,86 °F,66%,29.73 in,Light Rain
1/11/2024,1:00 PM,90 °F,62%,29.70 in,Partly Cloudy
1/11/2024,1:30 PM,91 °F,59%,29.70 in,Partly Cloudy
1/11/2024,2:00 PM,91 °F,59%,29.67 in,Partly Cloudy
1/11/2024,2:30 PM,93 °F,56%,29.64 in,Partly Cloudy
1/11/2024,3:00 PM,91 °F,55%,29.64 in,Partly Cloudy
1/11/2024,3:30 PM,91 °F,55%,29.64 in,Partly Cloudy
1/11/2024,4:00 PM,91 °F,55%,29.61 in,Fair
1/11/2024,4:30 PM,91 °F,55%,29.64 in,Fair
1/11/2024,5:00 PM,90 °F,59%,29.64 in,Fair
1/11/2024,5:30 PM,88 °F,62%,29.64 in,Fair
1/11/2024,6:00 PM,86 °F,66%,29.64 in,Fair
1/11/2024,6:30 PM,84 °F,70%,29.67 in,Fair
1/11/2024,7:00 PM,84 °F,70%,29.67 in,Fair
1/11/2024,7:30 PM,82 °F,74%,29.67 in,Fair
1/11/2024,8:00 PM,82 °F,74%,29.70 in,Fair
1/11/2024,8:30 PM,82 °F,74%,29.70 in,Fair
1/11/2024,9:00 PM,81 °F,84%,29.73 in,Fair
1/11/2024,9:30 PM,81 °F,84%,29.73 in,Fair
1/11/2024,10:00 PM,79 °F,89%,29.76 in,Fair
1/11/2024,10:30 PM,79 °F,89%,29.76 in,Fair
1/11/2024,11:00 PM,79 °F,89%,29.76 in,Fair
1/11/2024,11:30 PM,79 °F,89%,29.76 in,Fair
2/11/2024,12:00 AM,79 °F,89%,29.76 in,Fair
2/11/2024,12:30 AM,77 °F,94%,29.73 in,Fair
2/11/2024,1:00 AM,77 °F,94%,29.73 in,Fair
2/11/2024,1:30 AM,77 °F,94%,29.73 in,Fair
2/11/2024,2:00 AM,77 °F,94%,29.70 in,Fair
2/11/2024,2:30 AM,77 °F,94%,29.70 in,Fair
2/11/2024,3:00 AM,77 °F,94%,29.70 in,Fair
2/11/2024,3:30 AM,77 °F,94%,29.70 in,Fair
2/11/2024,4:00 AM,77 °F,94%,29.67 in,Fair
2/11/2024,4:30 AM,77 °F,94%,29.67 in,Fair
2/11/2024,5:00 AM,75 °F,100%,29.67 in,Fair
2/11/2024,5:30 AM,75 °F,100%,29.70 in,Fair
2/11/2024,6:00 AM,75 °F,100%,29.70 in,Fair
2/11/2024,6:30 AM,75 °F,100%,29.73 in,Fair
2/11/2024,7:00 AM,77 °F,94%,29.73 in,Fair
2/11/2024,7:30 AM,79 °F,89%,29.76 in,Fair
2/11/2024,8:00 AM,81 °F,89%,29.76 in,Fair
2/11/2024,8:30 AM,82 °F,84%,29.76 in,Fair
2/11/2024,9:00 AM,84 °F,74%,29.79 in,Partly Cloudy
2/11/2024,9:30 AM,84 °F,74%,29.79 in,Partly Cloudy
2/11/2024,10:00 AM,86 °F,70%,29.79 in,Partly Cloudy
2/11/2024,10:30 AM,88 °F,66%,29.79 in,Partly Cloudy
2/11/2024,11:00 AM,88 °F,66%,29.76 in,Partly Cloudy
2/11/2024,11:30 AM,90 °F,59%,29.76 in,Partly Cloudy
2/11/2024,12:00 PM,90 °F,59%,29.73 in,Mostly Cloudy
2/11/2024,12:30 PM,91 °F,59%,29.73 in,Mostly Cloudy
2/11/2024,1:00 PM,91 °F,55%,29.70 in,Mostly Cloudy
2/11/2024,1:30 PM,90 °F,59%,29.70 in,Light Rain
2/11/2024,2:00 PM,79 °F,94%,29.70 in,Heavy T-Storm
2/11/2024,2:30 PM,77 °F,94%,29.67 in,Light Rain with Thunder
2/11/2024,3:00 PM,79 °F,89%,29.67 in,Light Rain
2/11/2024,3:30 PM,81 °F,89%,29.67 in,Light Rain
2/11/2024,4:00 PM,82 °F,89%,29.67 in,Mostly Cloudy
2/11/2024,4:30 PM,84 °F,79%,29.67 in,Mostly Cloudy
2/11/2024,5:00 PM,82 °F,84%,29.67 in,Mostly Cloudy
2/11/2024,5:30 PM,82 °F,84%,29.67 in,Mostly Cloudy
2/11/2024,6:00 PM,82 °F,84%,29.67 in,Mostly Cloudy
2/11/2024,6:30 PM,81 °F,89%,29.67 in,Mostly Cloudy
2/11/2024,7:00 PM,81 °F,89%,29.70 in,Mostly Cloudy
2/11/2024,7:30 PM,81 °F,89%,29.73 in,Partly Cloudy
2/11/2024,8:00 PM,81 °F,89%,29.73 in,Partly Cloudy
2/11/2024,8:30 PM,79 °F,94%,29.76 in,Partly Cloudy
2/11/2024,9:00 PM,79 °F,94%,29.76 in,Partly Cloudy
2/11/2024,9:30 PM,79 °F,94%,29.76 in,Fair
2/11/2024,10:00 PM,79 °F,94%,29.79 in,Fair
2/11/2024,10:30 PM,79 °F,94%,29.76 in,Fair
2/11/2024,11:00 PM,79 °F,89%,29.76 in,Fair
2/11/2024,11:30 PM,79 °F,89%,29.76 in,Fair
3/11/2024,12:00 AM,77 °F,94%,29.76 in,Fair
3/11/2024,12:30 AM,77 °F,94%,29.76 in,Fair
3/11/2024,1:00 AM,77 °F,94%,29.73 in,Fair
3/11/2024,1:30 AM,77 °F,94%,29.73 in,Fair
3/11/2024,2:00 AM,77 °F,94%,29.73 in,Fair
3/11/2024,2:30 AM,77 °F,94%,29.73 in,Fair
3/11/2024,3:00 AM,77 °F,94%,29.70 in,Partly Cloudy
3/11/2024,3:30 AM,75 °F,100%,29.70 in,Partly Cloudy
3/11/2024,4:00 AM,75 °F,100%,29.70 in,Partly Cloudy
3/11/2024,4:30 AM,75 °F,100%,29.67 in,Fair
3/11/2024,5:00 AM,75 °F,100%,29.70 in,Fair
3/11/2024,5:30 AM,75 °F,100%,29.70 in,Fair
3/11/2024,6:00 AM,75 °F,100%,29.70 in,Fair
3/11/2024,6:30 AM,75 °F,100%,29.70 in,Fair
3/11/2024,7:00 AM,77 °F,94%,29.70 in,Fair
3/11/2024,7:30 AM,77 °F,94%,29.73 in,Fair
3/11/2024,8:00 AM,81 °F,84%,29.73 in,Fair
3/11/2024,8:30 AM,82 °F,79%,29.76 in,Fair
3/11/2024,9:00 AM,84 °F,79%,29.76 in,Fair
3/11/2024,9:30 AM,86 °F,74%,29.76 in,Fair
3/11/2024,10:00 AM,86 °F,70%,29.76 in,Partly Cloudy
3/11/2024,10:30 AM,88 °F,66%,29.73 in,Partly Cloudy
3/11/2024,11:00 AM,88 °F,62%,29.73 in,Partly Cloudy
3/11/2024,11:30 AM,90 °F,62%,29.73 in,Partly Cloudy
3/11/2024,12:00 PM,91 °F,59%,29.70 in,Partly Cloudy
3/11/2024,12:30 PM,90 °F,62%,29.70 in,Partly Cloudy
3/11/2024,1:00 PM,91 °F,55%,29.67 in,Showers in the Vicinity
3/11/2024,1:30 PM,91 °F,55%,29.64 in,Partly Cloudy
3/11/2024,2:00 PM,90 °F,62%,29.64 in,Partly Cloudy
3/11/2024,2:30 PM,91 °F,55%,29.61 in,Partly Cloudy
3/11/2024,3:00 PM,93 °F,56%,29.61 in,Showers in the Vicinity
3/11/2024,3:30 PM,86 °F,70%,29.61 in,Showers in the Vicinity
3/11/2024,4:00 PM,81 °F,84%,29.61 in,Light Rain with Thunder
3/11/2024,4:30 PM,82 °F,84%,29.64 in,Light Rain with Thunder
3/11/2024,5:00 PM,77 °F,94%,29.64 in,Light Rain with Thunder
3/11/2024,5:30 PM,77 °F,94%,29.67 in,Light Rain with Thunder
3/11/2024,6:00 PM,77 °F,94%,29.67 in,Light Rain
3/11/2024,6:30 PM,77 °F,94%,29.67 in,Light Rain
3/11/2024,7:00 PM,77 °F,94%,29.67 in,Light Rain
3/11/2024,7:30 PM,77 °F,100%,29.70 in,Light Rain
3/11/2024,8:00 PM,77 °F,100%,29.70 in,Mostly Cloudy
3/11/2024,8:30 PM,77 °F,100%,29.73 in,Light Rain
3/11/2024,9:00 PM,79 °F,94%,29.73 in,Mostly Cloudy
3/11/2024,9:30 PM,79 °F,94%,29.73 in,Mostly Cloudy
3/11/2024,10:00 PM,77 °F,100%,29.76 in,Mostly Cloudy
3/11/2024,10:30 PM,79 °F,94%,29.76 in,Mostly Cloudy
3/11/2024,11:00 PM,77 °F,100%,29.76 in,Mostly Cloudy
3/11/2024,11:30 PM,77 °F,100%,29.76 in,Mostly Cloudy
4/11/2024,12:00 AM,77 °F,100%,29.76 in,Mostly Cloudy
4/11/2024,12:30 AM,77 °F,100%,29.73 in,Mostly Cloudy
4/11/2024,1:00 AM,77 °F,94%,29.73 in,Partly Cloudy
4/11/2024,1:30 AM,77 °F,100%,29.73 in,Mist
4/11/2024,2:00 AM,77 °F,100%,29.70 in,Fog
4/11/2024,2:30 AM,77 °F,100%,29.70 in,Fog
4/11/2024,3:00 AM,77 °F,94%,29.70 in,Fog
4/11/2024,3:30 AM,77 °F,94%,29.67 in,Fog
4/11/2024,4:00 AM,75 °F,100%,29.67 in,Mist
4/11/2024,4:30 AM,77 °F,94%,29.67 in,Mist
4/11/2024,5:00 AM,77 °F,94%,29.70 in,Mist
4/11/2024,5:30 AM,75 °F,100%,29.70 in,Fog
4/11/2024,6:00 AM,75 °F,100%,29.70 in,Fog
4/11/2024,6:30 AM,75 °F,100%,29.70 in,Fog
4/11/2024,7:00 AM,75 °F,100%,29.70 in,Mist
4/11/2024,7:30 AM,75 °F,100%,29.73 in,Partly Cloudy
4/11/2024,8:00 AM,79 °F,94%,29.73 in,Fair
4/11/2024,8:30 AM,81 °F,89%,29.73 in,Mist
4/11/2024,9:00 AM,84 °F,79%,29.76 in,Fair
4/11/2024,9:30 AM,84 °F,79%,29.76 in,Fair
4/11/2024,10:00 AM,84 °F,74%,29.76 in,Partly Cloudy
4/11/2024,10:30 AM,86 °F,74%,29.76 in,Partly Cloudy
4/11/2024,11:00 AM,88 °F,70%,29.73 in,Mostly Cloudy
4/11/2024,11:30 AM,88 °F,66%,29.73 in,Mostly Cloudy
4/11/2024,12:00 PM,90 °F,62%,29.70 in,Mostly Cloudy
4/11/2024,12:30 PM,90 °F,66%,29.67 in,Mostly Cloudy
4/11/2024,1:00 PM,82 °F,74%,29.67 in,Thunder
4/11/2024,1:30 PM,79 °F,100%,29.67 in,Heavy T-Storm
4/11/2024,2:00 PM,77 °F,94%,29.64 in,Light Rain with Thunder
4/11/2024,2:30 PM,79 °F,94%,29.64 in,Showers in the Vicinity
4/11/2024,3:00 PM,79 °F,94%,29.64 in,Light Rain
4/11/2024,3:30 PM,79 °F,94%,29.61 in,Light Rain
4/11/2024,4:00 PM,81 °F,89%,29.61 in,Mostly Cloudy
4/11/2024,4:30 PM,81 °F,89%,29.64 in,Mostly Cloudy
4/11/2024,5:00 PM,81 °F,89%,29.64 in,Showers in the Vicinity
4/11/2024,5:30 PM,81 °F,89%,29.64 in,Light Rain
4/11/2024,6:00 PM,81 °F,89%,29.67 in,Light Rain
4/11/2024,6:30 PM,79 °F,94%,29.67 in,Light Rain
4/11/2024,7:00 PM,79 °F,94%,29.70 in,Light Rain
4/11/2024,7:30 PM,79 °F,94%,29.70 in,Light Rain
4/11/2024,8:00 PM,79 °F,94%,29.70 in,Mostly Cloudy
4/11/2024,8:30 PM,79 °F,94%,29.73 in,Light Rain
4/11/2024,9:00 PM,79 °F,94%,29.73 in,Light Rain
4/11/2024,9:30 PM,79 °F,94%,29.73 in,Light Rain
4/11/2024,10:00 PM,77 °F,100%,29.73 in,Light Rain
4/11/2024,10:30 PM,79 °F,94%,29.73 in,Light Rain
4/11/2024,11:00 PM,77 °F,100%,29.73 in,Light Rain
4/11/2024,11:30 PM,77 °F,100%,29.73 in,Mostly Cloudy
5/11/2024,12:00 AM,77 °F,100%,29.73 in,Mostly Cloudy
5/11/2024,12:30 AM,77 °F,100%,29.73 in,Mostly Cloudy
5/11/2024,1:00 AM,77 °F,100%,29.73 in,Mostly Cloudy
5/11/2024,1:30 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,2:00 AM,77 °F,94%,29.70 in,Mostly Cloudy
5/11/2024,2:30 AM,77 °F,100%,29.70 in,Mostly Cloudy
5/11/2024,3:00 AM,77 °F,94%,29.70 in,Mostly Cloudy
5/11/2024,3:30 AM,77 °F,94%,29.70 in,Mostly Cloudy
5/11/2024,4:00 AM,75 °F,100%,29.70 in,Mostly Cloudy
5/11/2024,4:30 AM,77 °F,94%,29.70 in,Mostly Cloudy
5/11/2024,5:00 AM,77 °F,94%,29.70 in,Mostly Cloudy
5/11/2024,5:30 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,6:00 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,6:30 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,7:00 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,7:30 AM,77 °F,94%,29.73 in,Mostly Cloudy
5/11/2024,8:00 AM,77 °F,94%,29.76 in,Mostly Cloudy
5/11/2024,8:30 AM,77 °F,94%,29.76 in,Mostly Cloudy
5/11/2024,9:00 AM,79 °F,89%,29.76 in,Mostly Cloudy
5/11/2024,9:30 AM,81 °F,89%,29.76 in,Mostly Cloudy
5/11/2024,10:00 AM,82 °F,84%,29.76 in,Mostly Cloudy
5/11/2024,10:30 AM,84 °F,74%,29.76 in,Mostly Cloudy
5/11/2024,11:00 AM,84 °F,74%,29.76 in,Mostly Cloudy
5/11/2024,11:30 AM,84 °F,74%,29.76 in,Partly Cloudy
5/11/2024,12:00 PM,86 °F,70%,29.73 in,Partly Cloudy
5/11/2024,12:30 PM,88 °F,66%,29.70 in,Partly Cloudy
5/11/2024,1:00 PM,90 °F,62%,29.67 in,Partly Cloudy
5/11/2024,1:30 PM,90 °F,62%,29.67 in,Showers in the Vicinity
5/11/2024,2:00 PM,88 °F,62%,29.64 in,Showers in the Vicinity
5/11/2024,2:30 PM,86 °F,74%,29.64 in,Partly Cloudy
5/11/2024,3:00 PM,86 °F,70%,29.61 in,Showers in the Vicinity
5/11/2024,3:30 PM,86 °F,70%,29.61 in,Thunder
5/11/2024,4:00 PM,84 °F,74%,29.61 in,Thunder
5/11/2024,4:30 PM,79 °F,83%,29.64 in,Thunder
5/11/2024,5:00 PM,77 °F,94%,29.67 in,Light Rain with Thunder
5/11/2024,5:30 PM,75 °F,94%,29.67 in,T-Storm
5/11/2024,6:00 PM,75 °F,100%,29.70 in,Light Rain with Thunder
5/11/2024,6:30 PM,75 °F,100%,29.70 in,Light Rain with Thunder
5/11/2024,7:00 PM,75 °F,100%,29.73 in,Light Rain with Thunder
5/11/2024,7:30 PM,75 °F,100%,29.76 in,Light Rain
5/11/2024,8:00 PM,75 °F,100%,29.76 in,Light Rain
5/11/2024,8:30 PM,75 °F,100%,29.79 in,Light Rain
5/11/2024,9:00 PM,75 °F,100%,29.76 in,Light Rain
5/11/2024,9:30 PM,77 °F,94%,29.76 in,Light Rain
5/11/2024,10:00 PM,77 °F,94%,29.76 in,Light Rain
5/11/2024,10:30 PM,77 °F,94%,29.79 in,Light Rain
5/11/2024,11:00 PM,77 °F,94%,29.79 in,Light Rain
5/11/2024,11:30 PM,77 °F,94%,29.76 in,Light Rain
6/11/2024,12:00 AM,75 °F,100%,29.76 in,Mostly Cloudy
6/11/2024,12:30 AM,75 °F,100%,29.76 in,Mostly Cloudy
6/11/2024,1:00 AM,75 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,1:30 AM,75 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,2:00 AM,75 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,2:30 AM,75 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,3:00 AM,75 °F,100%,29.73 in,Mostly Cloudy
6/11/2024,3:30 AM,75 °F,100%,29.70 in,Mostly Cloudy
6/11/2024,4:00 AM,75 °F,100%,29.70 in,Mostly Cloudy
6/11/2024,4:30 AM,75 °F,100%,29.70 in,Mostly Cloudy
6/11/2024,5:00 AM,75 °F,100%,29.73 in,Mostly Cloudy
6/11/2024,5:30 AM,75 °F,100%,29.73 in,Mostly Cloudy
6/11/2024,6:00 AM,75 °F,100%,29.73 in,Mostly Cloudy
6/11/2024,6:30 AM,75 °F,100%,29.73 in,Mist
6/11/2024,7:00 AM,77 °F,94%,29.76 in,Mist
6/11/2024,7:30 AM,79 °F,89%,29.76 in,Mostly Cloudy
6/11/2024,8:00 AM,79 °F,89%,29.76 in,Partly Cloudy
6/11/2024,8:30 AM,81 °F,89%,29.76 in,Partly Cloudy
6/11/2024,9:00 AM,82 °F,79%,29.79 in,Partly Cloudy
6/11/2024,9:30 AM,82 °F,79%,29.79 in,Partly Cloudy
6/11/2024,10:00 AM,84 °F,79%,29.79 in,Partly Cloudy
6/11/2024,10:30 AM,86 °F,70%,29.79 in,Partly Cloudy
6/11/2024,11:00 AM,86 °F,70%,29.79 in,Partly Cloudy
6/11/2024,11:30 AM,88 °F,66%,29.76 in,Partly Cloudy
6/11/2024,12:00 PM,90 °F,62%,29.73 in,Partly Cloudy
6/11/2024,12:30 PM,88 °F,66%,29.73 in,Showers in the Vicinity
6/11/2024,1:00 PM,79 °F,83%,29.73 in,Light Rain with Thunder
6/11/2024,1:30 PM,75 °F,94%,29.73 in,Heavy T-Storm
6/11/2024,2:00 PM,77 °F,94%,29.70 in,Light Rain with Thunder
6/11/2024,2:30 PM,77 °F,94%,29.70 in,Thunder
6/11/2024,3:00 PM,79 °F,94%,29.70 in,Light Rain with Thunder
6/11/2024,3:30 PM,79 °F,89%,29.67 in,Thunder
6/11/2024,4:00 PM,79 °F,89%,29.70 in,Thunder
6/11/2024,4:30 PM,81 °F,84%,29.70 in,Mostly Cloudy
6/11/2024,5:00 PM,79 °F,94%,29.70 in,Mostly Cloudy
6/11/2024,5:30 PM,79 °F,94%,29.70 in,Light Rain
6/11/2024,6:00 PM,79 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,6:30 PM,79 °F,94%,29.73 in,Mostly Cloudy
6/11/2024,7:00 PM,79 °F,94%,29.76 in,Mostly Cloudy
6/11/2024,7:30 PM,77 °F,94%,29.76 in,Mostly Cloudy
6/11/2024,8:00 PM,77 °F,94%,29.79 in,Light Rain
6/11/2024,8:30 PM,77 °F,94%,29.76 in,Light Rain
6/11/2024,9:00 PM,77 °F,94%,29.79 in,Light Rain
6/11/2024,9:30 PM,77 °F,94%,29.79 in,Light Rain
6/11/2024,10:00 PM,77 °F,94%,29.79 in,Mostly Cloudy
6/11/2024,10:30 PM,77 °F,94%,29.79 in,Mostly Cloudy
6/11/2024,11:00 PM,77 °F,94%,29.76 in,Mostly Cloudy
6/11/2024,11:30 PM,77 °F,94%,29.76 in,Mostly Cloudy
7/11/2024,12:00 AM,77 °F,94%,29.76 in,Mostly Cloudy
7/11/2024,12:30 AM,77 °F,94%,29.76 in,Mostly Cloudy
7/11/2024,1:00 AM,75 °F,100%,29.76 in,Mostly Cloudy
7/11/2024,1:30 AM,75 °F,100%,29.73 in,Mostly Cloudy
7/11/2024,2:00 AM,75 °F,100%,29.73 in,Mostly Cloudy
7/11/2024,2:30 AM,75 °F,100%,29.73 in,Mostly Cloudy
7/11/2024,3:00 AM,75 °F,100%,29.73 in,Mist
7/11/2024,3:30 AM,75 °F,100%,29.70 in,Mist
7/11/2024,4:00 AM,75 °F,100%,29.70 in,Mostly Cloudy
7/11/2024,4:30 AM,75 °F,100%,29.70 in,Mist
7/11/2024,5:00 AM,75 °F,100%,29.70 in,Mist
7/11/2024,5:30 AM,75 °F,100%,29.73 in,Fog
7/11/2024,6:00 AM,75 °F,100%,29.73 in,Fog
7/11/2024,6:30 AM,75 °F,100%,29.73 in,Fog
7/11/2024,7:00 AM,75 °F,100%,29.73 in,Fog
7/11/2024,7:30 AM,77 °F,94%,29.76 in,Mist
7/11/2024,8:00 AM,79 °F,94%,29.76 in,Partly Cloudy
7/11/2024,8:30 AM,81 °F,89%,29.76 in,Mostly Cloudy
7/11/2024,9:00 AM,82 °F,79%,29.79 in,Mostly Cloudy
7/11/2024,9:30 AM,82 °F,84%,29.79 in,Mostly Cloudy
7/11/2024,10:00 AM,82 °F,79%,29.79 in,Mostly Cloudy
7/11/2024,10:30 AM,84 °F,79%,29.76 in,Mostly Cloudy
7/11/2024,11:00 AM,86 °F,70%,29.76 in,Mostly Cloudy
7/11/2024,11:30 AM,86 °F,70%,29.76 in,Mostly Cloudy
7/11/2024,12:00 PM,86 °F,74%,29.73 in,Partly Cloudy
7/11/2024,12:30 PM,84 °F,79%,29.73 in,Light Rain
7/11/2024,1:00 PM,90 °F,70%,29.70 in,Partly Cloudy
7/11/2024,1:30 PM,90 °F,66%,29.67 in,Partly Cloudy
7/11/2024,2:00 PM,90 °F,62%,29.67 in,Partly Cloudy
7/11/2024,2:30 PM,90 °F,62%,29.67 in,Partly Cloudy
7/11/2024,3:00 PM,90 °F,59%,29.64 in,Partly Cloudy
7/11/2024,3:30 PM,90 °F,62%,29.64 in,Partly Cloudy
7/11/2024,4:00 PM,90 °F,59%,29.64 in,Partly Cloudy
7/11/2024,4:30 PM,88 °F,62%,29.64 in,Partly Cloudy
7/11/2024,5:00 PM,86 °F,70%,29.67 in,Partly Cloudy
7/11/2024,5:30 PM,84 °F,74%,29.70 in,Mostly Cloudy
7/11/2024,6:00 PM,82 °F,79%,29.70 in,Mostly Cloudy
7/11/2024,6:30 PM,82 °F,79%,29.70 in,Mostly Cloudy
7/11/2024,7:00 PM,82 °F,79%,29.73 in,Mostly Cloudy
7/11/2024,7:30 PM,82 °F,84%,29.73 in,Partly Cloudy
7/11/2024,8:00 PM,81 °F,84%,29.73 in,Fair
7/11/2024,8:30 PM,81 °F,89%,29.76 in,Fair
7/11/2024,9:00 PM,81 °F,89%,29.76 in,Fair
7/11/2024,9:30 PM,79 °F,94%,29.76 in,Partly Cloudy
7/11/2024,10:00 PM,79 °F,94%,29.76 in,Partly Cloudy
7/11/2024,10:30 PM,77 °F,94%,29.79 in,T-Storm
7/11/2024,11:00 PM,77 °F,94%,29.79 in,Light Rain with Thunder
7/11/2024,11:30 PM,77 °F,100%,29.76 in,Light Rain with Thunder
8/11/2024,12:00 AM,77 °F,94%,29.76 in,Light Rain
8/11/2024,12:30 AM,77 °F,94%,29.76 in,Cloudy
8/11/2024,1:00 AM,77 °F,94%,29.76 in,Thunder
8/11/2024,1:30 AM,75 °F,94%,29.76 in,Light Rain with Thunder
8/11/2024,2:00 AM,75 °F,94%,29.73 in,Light Rain with Thunder
8/11/2024,2:30 AM,75 °F,94%,29.73 in,Light Rain
8/11/2024,3:00 AM,75 °F,94%,29.73 in,Light Rain
8/11/2024,3:30 AM,75 °F,94%,29.73 in,Light Rain
8/11/2024,4:00 AM,75 °F,94%,29.70 in,Light Rain
8/11/2024,4:30 AM,75 °F,94%,29.70 in,Light Rain
8/11/2024,5:00 AM,75 °F,94%,29.73 in,Mostly Cloudy
8/11/2024,5:30 AM,75 °F,94%,29.73 in,Mostly Cloudy
8/11/2024,6:00 AM,75 °F,94%,29.73 in,Mostly Cloudy
8/11/2024,6:30 AM,75 °F,94%,29.76 in,Mostly Cloudy
8/11/2024,7:00 AM,75 °F,94%,29.76 in,Mostly Cloudy
8/11/2024,7:30 AM,75 °F,94%,29.76 in,Mostly Cloudy
8/11/2024,8:00 AM,77 °F,94%,29.79 in,Mostly Cloudy
8/11/2024,8:30 AM,79 °F,89%,29.79 in,Mostly Cloudy
8/11/2024,9:00 AM,79 °F,89%,29.79 in,Mostly Cloudy
8/11/2024,9:30 AM,79 °F,89%,29.79 in,Mostly Cloudy
8/11/2024,10:00 AM,79 °F,89%,29.79 in,Mostly Cloudy
8/11/2024,10:30 AM,79 °F,89%,29.79 in,Mostly Cloudy
